exp	sn	cond	sess	trial	trial_type	dispSize	minProbeTime	respOrder	fixedOrWord	probeBlankTime	screenAdvanceTime	title	typeOfScen	Item1	Item2	questionKey	keybResp	keyDef	keybRT	moral_acceptabilityResp	moral_acceptabilityRT	moral_inacceptabilityResp	moral_inacceptabilityRT	rtBeep	rtDeadline	hide_question
charityElaborateScenarios	105	elaborate	1	74	1	680	0	k	W	300	0	hearingAids	simpleChoice	a gang member	a terrorist	XorY	k	Right Item	772	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	105	elaborate	1	75	1	680	0	k	W	300	0	legalFees	simpleChoice	an astronaut	a teacher	XorY	k	Right Item	1082	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	105	elaborate	1	76	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	an adult	a gang member	XorY	d	Left Item	805	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	105	elaborate	1	77	1	680	0	k	W	300	0	counseling	simpleChoice	an Olympian	a judge	XorY	k	Right Item	698	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	105	elaborate	1	78	1	680	0	k	W	300	0	legalFees	simpleChoice	a judge	a police officer	XorY	k	Right Item	2453	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	105	elaborate	1	79	1	680	0	k	W	300	0	counseling	simpleChoice	a rapist	an adult	XorY	k	Right Item	1818	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	105	elaborate	1	80	1	680	0	k	W	300	0	paralysis	simpleChoice	a congressman	an assassin	XorY	d	Left Item	1052	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	105	elaborate	1	81	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	a nun	an addict	XorY	d	Left Item	711	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	105	elaborate	1	82	1	680	0	k	W	300	0	paralysis	simpleChoice	a terrorist	a pedophile	XorY	k	Right Item	2912	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	105	elaborate	1	83	1	680	0	k	W	300	0	bucketList	simpleChoice	a terrorist	a nun	XorY	k	Right Item	1002	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	105	elaborate	1	84	1	680	0	k	W	300	0	burntHouse	simpleChoice	a rapist	an Olympian	XorY	k	Right Item	805	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	105	elaborate	1	85	1	680	0	k	W	300	0	bucketList	simpleChoice	a nun	an astronaut	XorY	k	Right Item	707	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	105	elaborate	1	86	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	an astronaut	a congressman	XorY	d	Left Item	929	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	105	elaborate	1	87	1	680	0	k	W	300	0	counseling	simpleChoice	a congressman	an Olympian	XorY	d	Left Item	953	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	105	elaborate	1	88	1	680	0	k	W	300	0	counseling	simpleChoice	an adult	a teacher	XorY	d	Left Item	722	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	105	elaborate	1	89	1	680	0	k	W	300	0	surgery	simpleChoice	a thief	a teacher	XorY	k	Right Item	901	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	105	elaborate	1	90	1	680	0	k	W	300	0	serviceDog	simpleChoice	a police officer	a terrorist	XorY	d	Left Item	1035	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	105	elaborate	1	91	1	680	0	k	W	300	0	counseling	simpleChoice	a father	a soldier	XorY	d	Left Item	632	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	105	elaborate	1	92	1	680	0	k	W	300	0	counseling	simpleChoice	an adult	an addict	XorY	d	Left Item	821	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	105	elaborate	1	93	1	680	0	k	W	300	0	burntHouse	simpleChoice	a nun	a gang member	XorY	d	Left Item	807	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	105	elaborate	1	94	1	680	0	k	W	300	0	serviceDog	simpleChoice	a father	an addict	XorY	d	Left Item	777	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	105	elaborate	1	95	1	680	0	k	W	300	0	bucketList	simpleChoice	a congressman	a terrorist	XorY	d	Left Item	1011	0	0	0	0	N/A	-1	visible
