exp	sn	cond	sess	trial	trial_type	dispSize	minProbeTime	respOrder	fixedOrWord	probeBlankTime	screenAdvanceTime	title	typeOfScen	Item	Is_are	you_holder	questionKey	keybResp	keyDef	keybRT	moral_acceptabilityResp	moral_acceptabilityRT	moral_inacceptabilityResp	moral_inacceptabilityRT	rtBeep	rtDeadline	hide_question
charityYou2	47	you	1	53	1	680	0	k	W	150	0	hearingAids	onehundred	an addict	is	you	XorY	s	Keep	1900	0	0	0	0	N/A	-1	visible
charityYou2	47	you	1	54	1	680	0	k	W	150	0	medicalTreatment	onehundred	an adult	is	you	XorY	l	Donate	1875	0	0	0	0	N/A	-1	visible
charityYou2	47	you	1	55	1	680	0	k	W	150	0	bucketList	onehundred	your cousin	is	you	XorY	l	Donate	1837	0	0	0	0	N/A	-1	visible
charityYou2	47	you	1	56	1	680	0	k	W	150	0	medicalTreatment	onehundred	a mentor	is	you	XorY	l	Donate	1358	0	0	0	0	N/A	-1	visible
charityYou2	47	you	1	57	1	680	0	k	W	150	0	hearingAids	onehundred	your friend	is	you	XorY	l	Donate	965	0	0	0	0	N/A	-1	visible
charityYou2	47	you	1	58	1	680	0	k	W	150	0	surgery	onehundred	your grandfather	is	you	XorY	l	Donate	1174	0	0	0	0	N/A	-1	visible
charityYou2	47	you	1	59	1	680	0	k	W	150	0	surgery	onehundred	a nun	is	you	XorY	l	Donate	587	0	0	0	0	N/A	-1	visible
charityYou2	47	you	1	60	1	680	0	k	W	150	0	bucketList	onehundred	a father	is	you	XorY	l	Donate	682	0	0	0	0	N/A	-1	visible
charityYou2	47	you	1	61	1	680	0	k	W	150	0	physicalTherapy	onehundred	a police officer	is	you	XorY	l	Donate	615	0	0	0	0	N/A	-1	visible
charityYou2	47	you	1	62	1	680	0	k	W	150	0	burntHouse	onehundred	your sibling	is	you	XorY	l	Donate	885	0	0	0	0	N/A	-1	visible
charityYou2	47	you	1	63	1	680	0	k	W	150	0	physicalTherapy	onehundred	a police officer	is	you	XorY	l	Donate	1162	0	0	0	0	N/A	-1	visible
charityYou2	47	you	1	64	1	680	0	k	W	150	0	paralysis	onehundred	a convict	is	you	XorY	s	Keep	983	0	0	0	0	N/A	-1	visible
charityYou2	47	you	1	65	1	680	0	k	W	150	0	legalFees	onehundred	a terrorist	is	you	XorY	s	Keep	702	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	0	0	680	0	k	W	300	0	surgery	fifty	an Olympian	is	you	XorY	s	Keep	6111	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	1	0	680	0	k	W	300	0	medicalTreatment	fifty	a rapist	is	you	XorY	s	Keep	2063	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	2	0	680	0	k	W	300	0	hearingAids	fifty	a convict	is	you	XorY	s	Keep	1854	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	3	0	680	0	k	W	300	0	paralysis	fifty	a mentor	is	you	XorY	l	Donate	1620	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	0	1	680	0	k	W	150	0	bucketList	fifty	a mentor	is	you	XorY	l	Donate	624	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	1	1	680	0	k	W	150	0	hearingAids	fifty	a terrorist	is	you	XorY	s	Keep	645	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	2	1	680	0	k	W	150	0	hearingAids	fifty	a terrorist	is	you	XorY	s	Keep	557	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	3	1	680	0	k	W	150	0	surgery	fifty	a mother	is	you	XorY	l	Donate	709	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	4	1	680	0	k	W	150	0	bucketList	fifty	your friend	is	you	XorY	l	Donate	571	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	5	1	680	0	k	W	150	0	medicalTreatment	fifty	an assassin	is	you	XorY	s	Keep	1058	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	6	1	680	0	k	W	150	0	hearingAids	fifty	your friend	is	you	XorY	l	Donate	685	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	7	1	680	0	k	W	150	0	serviceDog	fifty	an addict	is	you	XorY	s	Keep	826	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	8	1	680	0	k	W	150	0	surgery	fifty	an adult	is	you	XorY	l	Donate	589	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	9	1	680	0	k	W	150	0	surgery	fifty	an Olympian	is	you	XorY	l	Donate	1522	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	10	1	680	0	k	W	150	0	paralysis	fifty	your cousin	is	you	XorY	l	Donate	602	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	11	1	680	0	k	W	150	0	legalFees	fifty	a nun	is	you	XorY	l	Donate	618	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	12	1	680	0	k	W	150	0	medicalTreatment	fifty	a convict	is	you	XorY	s	Keep	739	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	13	1	680	0	k	W	150	0	physicalTherapy	fifty	a congressman	is	you	XorY	s	Keep	2390	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	14	1	680	0	k	W	150	0	burntHouse	fifty	a convict	is	you	XorY	s	Keep	1349	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	15	1	680	0	k	W	150	0	burntHouse	fifty	your grandfather	is	you	XorY	l	Donate	1798	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	16	1	680	0	k	W	150	0	burntHouse	fifty	a convict	is	you	XorY	s	Keep	592	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	17	1	680	0	k	W	150	0	serviceDog	fifty	a mentor	is	you	XorY	l	Donate	704	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	18	1	680	0	k	W	150	0	surgery	fifty	your mother	is	you	XorY	l	Donate	593	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	19	1	680	0	k	W	150	0	physicalTherapy	fifty	your mother	is	you	XorY	l	Donate	577	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	20	1	680	0	k	W	150	0	surgery	fifty	a rapist	is	you	XorY	s	Keep	559	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	21	1	680	0	k	W	150	0	legalFees	fifty	a teacher	is	you	XorY	l	Donate	746	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	22	1	680	0	k	W	150	0	medicalTreatment	fifty	a father	is	you	XorY	l	Donate	774	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	23	1	680	0	k	W	150	0	bucketList	fifty	a teacher	is	you	XorY	l	Donate	542	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	24	1	680	0	k	W	150	0	physicalTherapy	fifty	your friend	is	you	XorY	l	Donate	556	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	25	1	680	0	k	W	150	0	hearingAids	fifty	a soldier	is	you	XorY	l	Donate	783	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	26	1	680	0	k	W	150	0	serviceDog	fifty	a congressman	is	you	XorY	l	Donate	567	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	27	1	680	0	k	W	150	0	surgery	fifty	an Olympian	is	you	XorY	s	Keep	653	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	28	1	680	0	k	W	150	0	legalFees	fifty	an Olympian	is	you	XorY	s	Keep	546	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	29	1	680	0	k	W	150	0	bucketList	fifty	a nun	is	you	XorY	l	Donate	2075	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	30	1	680	0	k	W	150	0	legalFees	fifty	an elderly person	is	you	XorY	l	Donate	1433	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	31	1	680	0	k	W	150	0	physicalTherapy	fifty	an adult	is	you	XorY	l	Donate	642	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	32	1	680	0	k	W	150	0	burntHouse	fifty	a congressman	is	you	XorY	s	Keep	1340	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	33	1	680	0	k	W	150	0	serviceDog	fifty	your sibling	is	you	XorY	l	Donate	700	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	34	1	680	0	k	W	150	0	legalFees	fifty	a mother	is	you	XorY	l	Donate	832	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	35	1	680	0	k	W	150	0	burntHouse	fifty	a congressman	is	you	XorY	s	Keep	920	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	36	1	680	0	k	W	150	0	physicalTherapy	fifty	an adult	is	you	XorY	l	Donate	1826	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	37	1	680	0	k	W	150	0	serviceDog	fifty	a rapist	is	you	XorY	s	Keep	743	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	38	1	680	0	k	W	150	0	serviceDog	fifty	your sibling	is	you	XorY	l	Donate	601	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	39	1	680	0	k	W	150	0	burntHouse	fifty	a teacher	is	you	XorY	l	Donate	555	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	40	1	680	0	k	W	150	0	burntHouse	fifty	a police officer	is	you	XorY	l	Donate	718	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	41	1	680	0	k	W	150	0	burntHouse	fifty	a congressman	is	you	XorY	l	Donate	586	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	42	1	680	0	k	W	150	0	burntHouse	fifty	your grandfather	is	you	XorY	l	Donate	1100	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	43	1	680	0	k	W	150	0	medicalTreatment	fifty	a nun	is	you	XorY	l	Donate	602	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	44	1	680	0	k	W	150	0	burntHouse	fifty	your grandfather	is	you	XorY	l	Donate	797	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	45	1	680	0	k	W	150	0	burntHouse	fifty	a nun	is	you	XorY	l	Donate	435	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	46	1	680	0	k	W	150	0	hearingAids	fifty	an elderly person	is	you	XorY	l	Donate	738	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	47	1	680	0	k	W	150	0	physicalTherapy	fifty	your friend	is	you	XorY	l	Donate	977	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	48	1	680	0	k	W	150	0	paralysis	fifty	your grandfather	is	you	XorY	l	Donate	848	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	49	1	680	0	k	W	150	0	paralysis	fifty	a celebrity	is	you	XorY	s	Keep	1636	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	50	1	680	0	k	W	150	0	burntHouse	fifty	an adult	is	you	XorY	l	Donate	1246	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	51	1	680	0	k	W	150	0	physicalTherapy	fifty	your grandfather	is	you	XorY	l	Donate	815	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	52	1	680	0	k	W	150	0	bucketList	fifty	a father	is	you	XorY	l	Donate	1309	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	53	1	680	0	k	W	150	0	surgery	fifty	a teacher	is	you	XorY	l	Donate	838	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	54	1	680	0	k	W	150	0	burntHouse	fifty	a terrorist	is	you	XorY	s	Keep	636	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	55	1	680	0	k	W	150	0	surgery	fifty	your mother	is	you	XorY	l	Donate	825	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	56	1	680	0	k	W	150	0	burntHouse	fifty	a gang member	is	you	XorY	s	Keep	817	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	57	1	680	0	k	W	150	0	legalFees	fifty	your mother	is	you	XorY	l	Donate	2074	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	58	1	680	0	k	W	150	0	serviceDog	fifty	a gang member	is	you	XorY	s	Keep	1228	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	59	1	680	0	k	W	150	0	physicalTherapy	fifty	a congressman	is	you	XorY	s	Keep	1178	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	60	1	680	0	k	W	150	0	serviceDog	fifty	your grandfather	is	you	XorY	l	Donate	674	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	61	1	680	0	k	W	150	0	legalFees	fifty	your grandfather	is	you	XorY	l	Donate	772	0	0	0	0	N/A	-1	visible
charityYou2	47	you	2	62	1	680	0	k	W	150	0	serviceDog	fifty	a judge	is	you	XorY	l	Donate	2946	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	0	0	680	0	k	W	300	0	bucketList	ten	an adult	is	you	XorY	l	Donate	1165	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	1	0	680	0	k	W	300	0	physicalTherapy	ten	a mentor	is	you	XorY	l	Donate	706	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	2	0	680	0	k	W	300	0	paralysis	ten	a father	is	you	XorY	l	Donate	1386	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	3	0	680	0	k	W	300	0	medicalTreatment	ten	a nun	is	you	XorY	l	Donate	1516	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	0	1	680	0	k	W	150	0	paralysis	ten	an astronaut	is	you	XorY	l	Donate	2735	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	1	1	680	0	k	W	150	0	hearingAids	ten	an Olympian	is	you	XorY	l	Donate	1929	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	2	1	680	0	k	W	150	0	paralysis	ten	a celebrity	is	you	XorY	s	Keep	1479	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	3	1	680	0	k	W	150	0	paralysis	ten	a gang member	is	you	XorY	s	Keep	778	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	4	1	680	0	k	W	150	0	legalFees	ten	a thief	is	you	XorY	s	Keep	779	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	5	1	680	0	k	W	150	0	surgery	ten	a nun	is	you	XorY	l	Donate	735	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	6	1	680	0	k	W	150	0	physicalTherapy	ten	your mother	is	you	XorY	l	Donate	1223	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	7	1	680	0	k	W	150	0	medicalTreatment	ten	a rapist	is	you	XorY	s	Keep	794	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	8	1	680	0	k	W	150	0	surgery	ten	a soldier	is	you	XorY	l	Donate	758	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	9	1	680	0	k	W	150	0	burntHouse	ten	your cousin	is	you	XorY	l	Donate	705	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	10	1	680	0	k	W	150	0	medicalTreatment	ten	your cousin	is	you	XorY	l	Donate	610	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	11	1	680	0	k	W	150	0	legalFees	ten	an addict	is	you	XorY	s	Keep	777	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	12	1	680	0	k	W	150	0	bucketList	ten	an elderly person	is	you	XorY	l	Donate	1280	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	13	1	680	0	k	W	150	0	medicalTreatment	ten	a judge	is	you	XorY	l	Donate	1346	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	14	1	680	0	k	W	150	0	medicalTreatment	ten	your mother	is	you	XorY	l	Donate	662	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	15	1	680	0	k	W	150	0	burntHouse	ten	your mother	is	you	XorY	l	Donate	589	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	16	1	680	0	k	W	150	0	hearingAids	ten	an adult	is	you	XorY	l	Donate	1356	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	17	1	680	0	k	W	150	0	burntHouse	ten	an Olympian	is	you	XorY	l	Donate	310	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	18	1	680	0	k	W	150	0	paralysis	ten	a rapist	is	you	XorY	s	Keep	473	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	19	1	680	0	k	W	150	0	paralysis	ten	a teacher	is	you	XorY	l	Donate	738	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	20	1	680	0	k	W	150	0	paralysis	ten	your sibling	is	you	XorY	l	Donate	732	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	21	1	680	0	k	W	150	0	hearingAids	ten	a mother	is	you	XorY	l	Donate	1374	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	22	1	680	0	k	W	150	0	medicalTreatment	ten	a police officer	is	you	XorY	l	Donate	675	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	23	1	680	0	k	W	150	0	surgery	ten	a soldier	is	you	XorY	l	Donate	1582	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	24	1	680	0	k	W	150	0	medicalTreatment	ten	a convict	is	you	XorY	l	Donate	650	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	25	1	680	0	k	W	150	0	legalFees	ten	a teacher	is	you	XorY	l	Donate	701	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	26	1	680	0	k	W	150	0	paralysis	ten	a nun	is	you	XorY	l	Donate	720	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	27	1	680	0	k	W	150	0	serviceDog	ten	a pedophile	is	you	XorY	s	Keep	1701	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	28	1	680	0	k	W	150	0	hearingAids	ten	a thief	is	you	XorY	s	Keep	819	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	29	1	680	0	k	W	150	0	paralysis	ten	a mentor	is	you	XorY	l	Donate	832	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	30	1	680	0	k	W	150	0	legalFees	ten	your grandfather	is	you	XorY	l	Donate	889	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	31	1	680	0	k	W	150	0	surgery	ten	an Olympian	is	you	XorY	l	Donate	1490	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	32	1	680	0	k	W	150	0	serviceDog	ten	a teacher	is	you	XorY	l	Donate	1430	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	33	1	680	0	k	W	150	0	legalFees	ten	a mother	is	you	XorY	l	Donate	813	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	34	1	680	0	k	W	150	0	physicalTherapy	ten	your friend	is	you	XorY	l	Donate	1112	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	35	1	680	0	k	W	150	0	legalFees	ten	a celebrity	is	you	XorY	s	Keep	835	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	36	1	680	0	k	W	150	0	surgery	ten	a father	is	you	XorY	l	Donate	623	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	37	1	680	0	k	W	150	0	bucketList	ten	an assassin	is	you	XorY	s	Keep	925	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	38	1	680	0	k	W	150	0	hearingAids	ten	an assassin	is	you	XorY	s	Keep	597	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	39	1	680	0	k	W	150	0	hearingAids	ten	a teacher	is	you	XorY	l	Donate	865	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	40	1	680	0	k	W	150	0	physicalTherapy	ten	a celebrity	is	you	XorY	s	Keep	774	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	41	1	680	0	k	W	150	0	hearingAids	ten	a terrorist	is	you	XorY	s	Keep	1072	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	42	1	680	0	k	W	150	0	legalFees	ten	a soldier	is	you	XorY	l	Donate	767	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	43	1	680	0	k	W	150	0	paralysis	ten	an addict	is	you	XorY	s	Keep	1063	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	44	1	680	0	k	W	150	0	bucketList	ten	a soldier	is	you	XorY	l	Donate	737	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	45	1	680	0	k	W	150	0	serviceDog	ten	a mentor	is	you	XorY	l	Donate	612	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	46	1	680	0	k	W	150	0	burntHouse	ten	your mother	is	you	XorY	l	Donate	573	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	47	1	680	0	k	W	150	0	medicalTreatment	ten	a mentor	is	you	XorY	l	Donate	579	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	48	1	680	0	k	W	150	0	paralysis	ten	an assassin	is	you	XorY	s	Keep	729	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	49	1	680	0	k	W	150	0	physicalTherapy	ten	a police officer	is	you	XorY	l	Donate	883	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	50	1	680	0	k	W	150	0	burntHouse	ten	a celebrity	is	you	XorY	s	Keep	835	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	51	1	680	0	k	W	150	0	serviceDog	ten	your sibling	is	you	XorY	l	Donate	1266	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	52	1	680	0	k	W	150	0	burntHouse	ten	a congressman	is	you	XorY	l	Donate	2192	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	53	1	680	0	k	W	150	0	bucketList	ten	a judge	is	you	XorY	l	Donate	1036	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	54	1	680	0	k	W	150	0	serviceDog	ten	a rapist	is	you	XorY	s	Keep	724	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	55	1	680	0	k	W	150	0	paralysis	ten	a celebrity	is	you	XorY	s	Keep	819	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	56	1	680	0	k	W	150	0	serviceDog	ten	a congressman	is	you	XorY	l	Donate	1017	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	57	1	680	0	k	W	150	0	physicalTherapy	ten	a convict	is	you	XorY	s	Keep	750	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	58	1	680	0	k	W	150	0	medicalTreatment	ten	an elderly person	is	you	XorY	l	Donate	828	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	59	1	680	0	k	W	150	0	physicalTherapy	ten	a teacher	is	you	XorY	l	Donate	1026	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	60	1	680	0	k	W	150	0	serviceDog	ten	a gang member	is	you	XorY	s	Keep	584	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	61	1	680	0	k	W	150	0	bucketList	ten	a soldier	is	you	XorY	l	Donate	585	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	62	1	680	0	k	W	150	0	burntHouse	ten	a gang member	is	you	XorY	s	Keep	763	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	63	1	680	0	k	W	150	0	medicalTreatment	ten	a convict	is	you	XorY	s	Keep	742	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	64	1	680	0	k	W	150	0	surgery	ten	a judge	is	you	XorY	l	Donate	752	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	65	1	680	0	k	W	150	0	bucketList	ten	a father	is	you	XorY	l	Donate	1216	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	66	1	680	0	k	W	150	0	burntHouse	ten	a mother	is	you	XorY	l	Donate	695	0	0	0	0	N/A	-1	visible
charityYou2	47	you	3	67	1	680	0	k	W	150	0	paralysis	ten	a father	is	you	XorY	l	Donate	609	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	0	0	680	0	k	W	300	0	serviceDog	onehundred	a terrorist	is	you	XorY	s	Donate	96	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	1	0	680	0	k	W	300	0	burntHouse	onehundred	a thief	is	you	XorY	l	Keep	2649	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	2	0	680	0	k	W	300	0	bucketList	onehundred	your mother	is	you	XorY	s	Donate	10214	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	3	0	680	0	k	W	300	0	medicalTreatment	onehundred	an Olympian	is	you	XorY	l	Keep	3067	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	4	0	680	0	k	W	300	0	physicalTherapy	onehundred	a teacher	is	you	XorY	s	Donate	2492	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	5	0	680	0	k	W	300	0	paralysis	onehundred	your cousin	is	you	XorY	l	Keep	2198	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	6	0	680	0	k	W	300	0	legalFees	onehundred	an elderly person	is	you	XorY	s	Donate	4425	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	7	0	680	0	k	W	300	0	hearingAids	onehundred	a gang member	is	you	XorY	l	Keep	1512	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	0	1	680	0	k	W	150	0	paralysis	onehundred	your cousin	is	you	XorY	l	Keep	14218	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	1	1	680	0	k	W	150	0	serviceDog	onehundred	a convict	is	you	XorY	l	Keep	4656	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	2	-1	680	0	k	W	150	0	hearingAids	onehundred	a rapist	is	you	XorY	N/A	N/A	3167	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	3	1	680	0	k	W	150	0	burntHouse	onehundred	a father	is	you	XorY	s	Donate	6235	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	4	1	680	0	k	W	150	0	serviceDog	onehundred	a terrorist	is	you	XorY	l	Keep	1817	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	5	1	680	0	k	W	150	0	paralysis	onehundred	a police officer	is	you	XorY	l	Keep	2792	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	6	1	680	0	k	W	150	0	bucketList	onehundred	a mother	is	you	XorY	s	Donate	2299	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	7	1	680	0	k	W	150	0	hearingAids	onehundred	an addict	is	you	XorY	l	Keep	4309	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	8	1	680	0	k	W	150	0	surgery	onehundred	a celebrity	is	you	XorY	l	Keep	2434	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	9	1	680	0	k	W	150	0	physicalTherapy	onehundred	a soldier	is	you	XorY	s	Donate	1555	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	10	1	680	0	k	W	150	0	legalFees	onehundred	your grandfather	is	you	XorY	s	Donate	6646	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	11	1	680	0	k	W	150	0	bucketList	onehundred	a father	is	you	XorY	s	Donate	3347	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	12	1	680	0	k	W	150	0	bucketList	onehundred	your grandfather	is	you	XorY	s	Donate	2962	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	13	1	680	0	k	W	150	0	serviceDog	onehundred	a terrorist	is	you	XorY	l	Keep	5736	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	14	1	680	0	k	W	150	0	legalFees	onehundred	an Olympian	is	you	XorY	l	Keep	2909	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	15	1	680	0	k	W	150	0	surgery	onehundred	an assassin	is	you	XorY	l	Keep	3301	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	16	1	680	0	k	W	150	0	physicalTherapy	onehundred	a mother	is	you	XorY	s	Donate	3235	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	17	1	680	0	k	W	150	0	medicalTreatment	onehundred	a terrorist	is	you	XorY	l	Keep	4003	0	0	0	0	N/A	-1	visible
charityYou2	48	you	1	18	1	680	0	k	W	150	0	legalFees	onehundred	a mother	is	you	XorY	s	Donate	2159	0	0	0	0	N/A	-1	visible
