exp	sn	cond	sess	trial	trial_type	dispSize	minProbeTime	respOrder	fixedOrWord	probeBlankTime	screenAdvanceTime	title	typeOfScen	Item1	Item2	Group1	Group2	questionKey	keybResp	keyDef	keybRT	moral_acceptabilityResp	moral_acceptabilityRT	moral_inacceptabilityResp	moral_inacceptabilityRT	rtBeep	rtDeadline	hide_question
charityElaborateInOutGroup	19	ingroup	1	120	1	680	0	k	W	150	0	paralysis	simpleChoice	a pedophile	a congressman	UNC  Wilmington alumnus	Walsh University alumnus	XorY	d	Left Item	114	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	121	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a terrorist	an assassin	UNC  Wilmington alumnus	Simmons College alumnus	XorY	k	Right Item	110	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	122	1	680	0	k	W	150	0	surgery	simpleChoice	a teacher	a celebrity	Ursuline College alumnus	Ithaca College alumnus	XorY	k	Right Item	112	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	123	1	680	0	k	W	150	0	serviceDog	simpleChoice	a father	a police officer	Bethel College alumnus	Regis University alumnus	XorY	k	Right Item	88	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	124	1	680	0	k	W	150	0	serviceDog	simpleChoice	a rapist	an assassin	Bethel College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	89	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	125	1	680	0	k	W	150	0	paralysis	simpleChoice	a congressman	an assassin	Milligan College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	67	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	126	1	680	0	k	W	150	0	hearingAids	simpleChoice	a father	a nun	Simmons College alumnus	Regis University alumnus	XorY	d	Left Item	182	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	127	1	680	0	k	W	150	0	legalFees	simpleChoice	an addict	a pedophile	Walsh University alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	59	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	128	1	680	0	k	W	150	0	paralysis	simpleChoice	an elderly person	an astronaut	UNC  Wilmington alumnus	Emerson College alumnus	XorY	k	Right Item	163	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	129	1	680	0	k	W	150	0	surgery	simpleChoice	an astronaut	a teacher	Regis University alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	20	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	130	1	680	0	k	W	150	0	hearingAids	simpleChoice	an adult	a gang member	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	10	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	131	1	680	0	k	W	150	0	counseling	simpleChoice	a thief	a mentor	UNC  Wilmington alumnus	Marist College alumnus	XorY	d	Left Item	42	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	132	1	680	0	k	W	150	0	bucketList	simpleChoice	a convict	a nun	Bethel College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	60	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	133	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a thief	an astronaut	Marist College alumnus	Ursuline College alumnus	XorY	d	Left Item	125	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	134	1	680	0	k	W	150	0	serviceDog	simpleChoice	a convict	a pedophile	Ithaca College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	117	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	135	1	680	0	k	W	150	0	bucketList	simpleChoice	a pedophile	a celebrity	Simmons College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	133	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	136	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a gang member	a police officer	Marist College alumnus	Elmhurst College alumnus	XorY	d	Left Item	58	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	137	1	680	0	k	W	150	0	legalFees	simpleChoice	an Olympian	a rapist	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	94	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	138	1	680	0	k	W	150	0	bucketList	simpleChoice	an Olympian	a teacher	UNC  Wilmington alumnus	Bethel College alumnus	XorY	k	Right Item	149	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	139	1	680	0	k	W	150	0	legalFees	simpleChoice	a mother	an Olympian	Ithaca College alumnus	Simmons College alumnus	XorY	d	Left Item	63	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	140	1	680	0	k	W	150	0	legalFees	simpleChoice	an Olympian	an elderly person	Walsh University alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	74	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	141	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a judge	an assassin	Ursuline College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	111	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	142	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a father	an astronaut	CSU Long Beach alumnus	Regis University alumnus	XorY	d	Left Item	119	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	143	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a father	a terrorist	UNC  Wilmington alumnus	Ithaca College alumnus	XorY	d	Left Item	161	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	144	1	680	0	k	W	150	0	surgery	simpleChoice	an addict	a mother	Bethel College alumnus	Ursuline College alumnus	XorY	k	Right Item	97	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	0	0	680	0	k	W	150	0	surgery	simpleChoice	an assassin	a soldier	Lewis University alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	4497	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	1	0	680	0	k	W	150	0	legalFees	simpleChoice	an addict	a mother	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	2999	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	2	0	680	0	k	W	150	0	counseling	simpleChoice	an addict	a soldier	Milligan College alumnus	Walsh University alumnus	XorY	k	Right Item	4810	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	3	0	680	0	k	W	150	0	hearingAids	simpleChoice	an elderly person	a gang member	UNC  Wilmington alumnus	Lewis University alumnus	XorY	d	Left Item	3147	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	4	0	680	0	k	W	150	0	serviceDog	simpleChoice	a soldier	a rapist	Milligan College alumnus	Simmons College alumnus	XorY	d	Left Item	2048	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	5	0	680	0	k	W	150	0	bucketList	simpleChoice	a rapist	an Olympian	Bethel College alumnus	Bethel College alumnus	XorY	k	Right Item	3277	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	6	0	680	0	k	W	150	0	medicalTreatment	simpleChoice	a pedophile	an Olympian	Regis University alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	2381	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	7	0	680	0	k	W	150	0	burntHouse	simpleChoice	a convict	an astronaut	Marist College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	4321	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	0	1	680	0	k	W	150	0	serviceDog	simpleChoice	a mother	an Olympian	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	8397	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	1	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a nun	a mentor	Milligan College alumnus	Simmons College alumnus	XorY	k	Right Item	2933	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	2	1	680	0	k	W	150	0	surgery	simpleChoice	a congressman	a congressman	Bethel College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	5332	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	3	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a terrorist	a nun	Simmons College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	2072	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	4	1	680	0	k	W	150	0	serviceDog	simpleChoice	an addict	an astronaut	UNC  Wilmington alumnus	Regis University alumnus	XorY	k	Right Item	3975	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	5	1	680	0	k	W	150	0	hearingAids	simpleChoice	an Olympian	a terrorist	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	4794	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	6	1	680	0	k	W	150	0	serviceDog	simpleChoice	an adult	a mentor	Simmons College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	4002	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	7	1	680	0	k	W	150	0	paralysis	simpleChoice	a thief	a judge	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	2342	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	8	1	680	0	k	W	150	0	paralysis	simpleChoice	a terrorist	a judge	Ithaca College alumnus	Marist College alumnus	XorY	k	Right Item	1856	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	9	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a mother	an addict	Lewis University alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	7284	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	10	1	680	0	k	W	150	0	serviceDog	simpleChoice	a thief	a teacher	Ithaca College alumnus	Regis University alumnus	XorY	k	Right Item	5278	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	11	1	680	0	k	W	150	0	legalFees	simpleChoice	a judge	a thief	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	5323	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	12	1	680	0	k	W	150	0	serviceDog	simpleChoice	an elderly person	a gang member	Milligan College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	6839	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	13	1	680	0	k	W	150	0	surgery	simpleChoice	a thief	an adult	Ithaca College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	3352	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	14	1	680	0	k	W	150	0	paralysis	simpleChoice	a judge	an adult	Ursuline College alumnus	Milligan College alumnus	XorY	d	Left Item	5589	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	15	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a convict	an elderly person	Bethel College alumnus	Walsh University alumnus	XorY	k	Right Item	4466	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	16	1	680	0	k	W	150	0	serviceDog	simpleChoice	an Olympian	a congressman	CSU Long Beach alumnus	Ithaca College alumnus	XorY	d	Left Item	8294	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	17	1	680	0	k	W	150	0	legalFees	simpleChoice	a soldier	a rapist	CSU Long Beach alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	3471	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	18	1	680	0	k	W	150	0	hearingAids	simpleChoice	a teacher	a gang member	Elmhurst College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	2864	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	19	1	680	0	k	W	150	0	surgery	simpleChoice	a mother	an addict	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	3628	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	20	1	680	0	k	W	150	0	bucketList	simpleChoice	a pedophile	a mother	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	2694	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	21	1	680	0	k	W	150	0	serviceDog	simpleChoice	a pedophile	a terrorist	UNC  Wilmington alumnus	Ursuline College alumnus	XorY	k	Right Item	5317	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	22	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	an astronaut	an adult	UNC  Wilmington alumnus	Simmons College alumnus	XorY	d	Left Item	3188	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	23	1	680	0	k	W	150	0	hearingAids	simpleChoice	a thief	a mother	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	4478	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	24	1	680	0	k	W	150	0	counseling	simpleChoice	an addict	a mother	Ursuline College alumnus	Walsh University alumnus	XorY	d	Left Item	8848	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	25	1	680	0	k	W	150	0	paralysis	simpleChoice	a mother	an astronaut	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	4770	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	26	1	680	0	k	W	150	0	hearingAids	simpleChoice	an adult	a pedophile	UNC  Wilmington alumnus	Lewis University alumnus	XorY	d	Left Item	1676	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	27	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a mentor	a nun	Simmons College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	5994	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	28	1	680	0	k	W	150	0	surgery	simpleChoice	a celebrity	a police officer	UNC  Wilmington alumnus	Milligan College alumnus	XorY	k	Right Item	4335	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	29	1	680	0	k	W	150	0	legalFees	simpleChoice	a pedophile	a judge	UNC  Wilmington alumnus	Lewis University alumnus	XorY	k	Right Item	3444	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	30	1	680	0	k	W	150	0	paralysis	simpleChoice	a convict	a nun	UNC  Wilmington alumnus	Ithaca College alumnus	XorY	k	Right Item	7797	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	31	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a mother	a nun	Emerson College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	4629	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	32	1	680	0	k	W	150	0	paralysis	simpleChoice	an elderly person	an assassin	Emerson College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	2491	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	33	1	680	0	k	W	150	0	paralysis	simpleChoice	a nun	an elderly person	UNC  Wilmington alumnus	Walsh University alumnus	XorY	d	Left Item	4977	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	34	1	680	0	k	W	150	0	serviceDog	simpleChoice	a soldier	a police officer	UNC  Wilmington alumnus	Milligan College alumnus	XorY	d	Left Item	8836	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	35	1	680	0	k	W	150	0	legalFees	simpleChoice	a police officer	a soldier	Bethel College alumnus	Bethel College alumnus	XorY	d	Left Item	7687	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	36	1	680	0	k	W	150	0	serviceDog	simpleChoice	an adult	a police officer	UNC  Wilmington alumnus	Bethel College alumnus	XorY	k	Right Item	6184	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	37	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a police officer	a congressman	Bethel College alumnus	Lewis University alumnus	XorY	d	Left Item	3468	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	38	1	680	0	k	W	150	0	counseling	simpleChoice	an adult	a mentor	Marist College alumnus	Bethel College alumnus	XorY	k	Right Item	7580	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	39	1	680	0	k	W	150	0	paralysis	simpleChoice	a teacher	a convict	Ursuline College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	2652	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	40	1	680	0	k	W	150	0	counseling	simpleChoice	an assassin	a terrorist	Bethel College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	6334	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	41	1	680	0	k	W	150	0	paralysis	simpleChoice	a mentor	a gang member	Marist College alumnus	Elmhurst College alumnus	XorY	d	Left Item	3407	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	42	1	680	0	k	W	150	0	counseling	simpleChoice	an adult	a mentor	Simmons College alumnus	Lewis University alumnus	XorY	k	Right Item	1589	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	43	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	an addict	a thief	UNC  Wilmington alumnus	Walsh University alumnus	XorY	d	Left Item	6221	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	44	1	680	0	k	W	150	0	burntHouse	simpleChoice	a congressman	a rapist	Walsh University alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	3100	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	45	1	680	0	k	W	150	0	bucketList	simpleChoice	a thief	a convict	Walsh University alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	5200	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	46	1	680	0	k	W	150	0	counseling	simpleChoice	a thief	a rapist	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	3518	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	47	1	680	0	k	W	150	0	burntHouse	simpleChoice	a celebrity	an astronaut	UNC  Wilmington alumnus	Emerson College alumnus	XorY	k	Right Item	4647	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	48	1	680	0	k	W	150	0	bucketList	simpleChoice	an Olympian	a celebrity	Regis University alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	2998	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	49	1	680	0	k	W	150	0	hearingAids	simpleChoice	a mother	a gang member	CSU Long Beach alumnus	Simmons College alumnus	XorY	d	Left Item	1895	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	50	1	680	0	k	W	150	0	burntHouse	simpleChoice	a mother	a soldier	Lewis University alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	4872	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	51	1	680	0	k	W	150	0	surgery	simpleChoice	a mother	a mentor	Bethel College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	4495	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	52	1	680	0	k	W	150	0	surgery	simpleChoice	a police officer	an astronaut	Walsh University alumnus	Walsh University alumnus	XorY	d	Left Item	8649	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	53	1	680	0	k	W	150	0	serviceDog	simpleChoice	a rapist	a thief	Walsh University alumnus	Regis University alumnus	XorY	k	Right Item	2550	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	54	1	680	0	k	W	150	0	serviceDog	simpleChoice	a judge	a nun	UNC  Wilmington alumnus	Lewis University alumnus	XorY	d	Left Item	4840	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	55	1	680	0	k	W	150	0	surgery	simpleChoice	an Olympian	an astronaut	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	12114	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	56	1	680	0	k	W	150	0	legalFees	simpleChoice	a rapist	a congressman	UNC  Wilmington alumnus	Ithaca College alumnus	XorY	k	Right Item	1706	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	57	1	680	0	k	W	150	0	burntHouse	simpleChoice	a terrorist	a congressman	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	3085	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	58	1	680	0	k	W	150	0	counseling	simpleChoice	a rapist	a congressman	Milligan College alumnus	Marist College alumnus	XorY	k	Right Item	3566	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	59	1	680	0	k	W	150	0	serviceDog	simpleChoice	a convict	an astronaut	Regis University alumnus	Walsh University alumnus	XorY	k	Right Item	5809	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	60	1	680	0	k	W	150	0	hearingAids	simpleChoice	a mother	a thief	Bethel College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	7187	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	61	1	680	0	k	W	150	0	hearingAids	simpleChoice	a thief	an addict	Elmhurst College alumnus	Milligan College alumnus	XorY	k	Right Item	6605	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	62	1	680	0	k	W	150	0	bucketList	simpleChoice	an assassin	a mentor	Lewis University alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	4113	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	63	1	680	0	k	W	150	0	surgery	simpleChoice	a pedophile	an adult	Ithaca College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	2148	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	64	1	680	0	k	W	150	0	burntHouse	simpleChoice	a convict	an assassin	Simmons College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	8181	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	65	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a celebrity	an Olympian	Elmhurst College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	5014	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	66	1	680	0	k	W	150	0	legalFees	simpleChoice	an Olympian	a soldier	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	5464	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	67	1	680	0	k	W	150	0	paralysis	simpleChoice	a soldier	a pedophile	Simmons College alumnus	Ithaca College alumnus	XorY	d	Left Item	2493	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	68	1	680	0	k	W	150	0	hearingAids	simpleChoice	a mentor	a gang member	Ursuline College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	1322	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	69	1	680	0	k	W	150	0	legalFees	simpleChoice	a rapist	an Olympian	Ithaca College alumnus	Ithaca College alumnus	XorY	k	Right Item	1732	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	70	1	680	0	k	W	150	0	counseling	simpleChoice	an adult	a soldier	UNC  Wilmington alumnus	Ithaca College alumnus	XorY	k	Right Item	2698	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	71	1	680	0	k	W	150	0	counseling	simpleChoice	a rapist	an adult	Walsh University alumnus	Emerson College alumnus	XorY	k	Right Item	1342	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	1	ingroup	1	72	1	680	0	k	W	150	0	serviceDog	simpleChoice	an adult	a pedophile	UNC  Wilmington alumnus	Walsh University alumnus	XorY	d	Left Item	2460	0	0	0	0	N/A	-1	visible
